Time	VR	Vcn	Vbn	Van	Vbc	Vac	Vab	Vca
0.01049	142.847	-27.8422	115.008	-87.1659	142.85	59.3237	-202.174	-59.3237
0.0105	142.277	-27.402	114.878	-87.4762	142.28	60.0743	-202.354	-60.0743
0.01051	141.705	-26.9613	114.746	-87.7853	141.708	60.824	-202.532	-60.824
0.01052	141.131	-26.5203	114.613	-88.0931	141.134	61.5728	-202.706	-61.5728
0.01053	140.555	-26.0789	114.478	-88.3997	140.557	62.3207	-202.878	-62.3207
0.01054	139.976	-25.6372	114.342	-88.705	139.979	63.0678	-203.047	-63.0678
0.01055	139.396	-25.195	114.204	-89.009	139.399	63.814	-203.213	-63.814
0.01056	138.814	-24.7526	114.064	-89.3118	138.817	64.5592	-203.376	-64.5592
0.01057	138.23	-24.3097	113.923	-89.6133	138.233	65.3036	-203.536	-65.3036
0.01058	137.644	-23.8665	113.78	-89.9135	137.646	66.047	-203.693	-66.047
0.01059	137.056	-23.423	113.635	-90.2125	137.058	66.7895	-203.848	-66.7895
0.0106	136.466	-22.9792	113.489	-90.5102	136.468	67.531	-203.999	-67.531
0.01061	135.874	-22.535	113.341	-90.8066	135.876	68.2716	-204.148	-68.2716
0.01062	135.28	-22.0905	113.192	-91.1017	135.283	69.0112	-204.294	-69.0112
0.01063	134.684	-21.6457	113.041	-91.3955	134.687	69.7498	-204.436	-69.7498
0.01064	134.086	-21.2006	112.888	-91.688	134.089	70.4874	-204.576	-70.4874
0.01065	133.487	-20.7551	112.734	-91.9792	133.489	71.224	-204.713	-71.224
0.01066	132.885	-20.3094	112.578	-92.2691	132.888	71.9596	-204.847	-71.9596
0.01067	132.282	-19.8634	112.421	-92.5576	132.284	72.6942	-204.979	-72.6942
0.01068	131.676	-19.4171	112.262	-92.8449	131.679	73.4278	-205.107	-73.4278
0.01069	131.069	-18.9706	112.101	-93.1309	131.072	74.1603	-205.232	-74.1603
0.0107	130.46	-18.5237	111.939	-93.4155	130.463	74.8917	-205.355	-74.8917
0.01071	129.849	-18.0766	111.775	-93.6988	129.852	75.6221	-205.474	-75.6221
0.01072	129.237	-17.6293	111.61	-93.9807	129.239	76.3515	-205.591	-76.3515
0.01073	128.622	-17.1817	111.443	-94.2614	128.625	77.0797	-205.704	-77.0797
0.01074	128.006	-16.7338	111.274	-94.5407	128.008	77.8068	-205.815	-77.8068
0.01075	127.387	-16.2857	111.104	-94.8186	127.39	78.5329	-205.923	-78.5329
0.01076	126.767	-15.8374	110.932	-95.0952	126.77	79.2578	-206.028	-79.2578
0.01077	126.146	-15.3889	110.759	-95.3704	126.148	79.9816	-206.13	-79.9816
0.01078	125.522	-14.9401	110.584	-95.6443	125.524	80.7042	-206.229	-80.7042
0.01079	124.897	-14.4911	110.408	-95.9169	124.899	81.4257	-206.325	-81.4257
0.0108	124.269	-14.042	110.23	-96.188	124.272	82.1461	-206.418	-82.1461
0.01081	123.64	-13.5926	110.05	-96.4578	123.643	82.8653	-206.508	-82.8653
0.01082	123.01	-13.143	109.869	-96.7263	123.012	83.5833	-206.595	-83.5833
0.01083	122.377	-12.6933	109.686	-96.9933	122.38	84.3001	-206.68	-84.3001
0.01084	121.743	-12.2433	109.502	-97.259	121.746	85.0157	-206.761	-85.0157
0.01085	121.107	-11.7932	109.316	-97.5233	121.11	85.7301	-206.84	-85.7301
0.01086	120.47	-11.3429	109.129	-97.7862	120.472	86.4433	-206.915	-86.4433
0.01087	119.83	-10.8925	108.94	-98.0477	119.833	87.1553	-206.988	-87.1553
0.01088	119.189	-10.4419	108.75	-98.3079	119.191	87.866	-207.057	-87.866
0.01089	118.546	-9.99113	108.558	-98.5666	118.549	88.5755	-207.124	-88.5755
0.0109	117.902	-9.54024	108.364	-98.8239	117.904	89.2837	-207.188	-89.2837
0.01091	117.256	-9.08922	108.169	-99.0798	117.258	89.9906	-207.249	-89.9906
0.01092	116.608	-8.63807	107.972	-99.3344	116.61	90.6963	-207.307	-90.6963
0.01093	115.959	-8.18679	107.774	-99.5875	115.961	91.4007	-207.362	-91.4007
0.01094	115.308	-7.7354	107.574	-99.8391	115.31	92.1037	-207.414	-92.1037
0.01095	114.655	-7.2839	107.373	-100.089	114.657	92.8055	-207.463	-92.8055
0.01096	114	-6.83229	107.17	-100.338	114.003	93.506	-207.509	-93.506
0.01097	113.344	-6.38059	106.966	-100.586	113.347	94.2051	-207.552	-94.2051
0.01098	112.687	-5.9288	106.76	-100.832	112.689	94.9029	-207.592	-94.9029
0.01099	112.028	-5.47692	106.553	-101.076	112.03	95.5993	-207.629	-95.5993
0.011	111.367	-5.02497	106.344	-101.319	111.369	96.2944	-207.664	-96.2944
0.01101	110.705	-4.57294	106.134	-101.561	110.707	96.9881	-207.695	-96.9881
0.01102	110.041	-4.12085	105.922	-101.801	110.043	97.6804	-207.723	-97.6804
0.01103	109.375	-3.6687	105.709	-102.04	109.377	98.3714	-207.749	-98.3714
0.01104	108.708	-3.2165	105.494	-102.277	108.71	99.0609	-207.771	-99.0609
0.01105	108.04	-2.76425	105.277	-102.513	108.042	99.749	-207.791	-99.749
0.01106	107.369	-2.31196	105.06	-102.748	107.372	100.436	-207.807	-100.436
0.01107	106.698	-1.85964	104.84	-102.981	106.7	101.121	-207.821	-101.121
0.01108	106.025	-1.4073	104.619	-103.212	106.027	101.805	-207.832	-101.805
0.01109	105.35	-0.954929	104.397	-103.442	105.352	102.487	-207.839	-102.487
0.0111	104.674	-0.502549	104.173	-103.671	104.676	103.168	-207.844	-103.168
0.01111	103.996	-0.0501615	103.948	-103.898	103.998	103.848	-207.846	-103.848
0.01112	207.84	0.402123	103.721	-104.123	103.319	104.525	-207.844	-104.525
0.01113	207.836	0.854506	103.493	-104.347	102.638	105.202	-207.84	-105.202
0.01114	207.829	1.30688	103.263	-104.57	101.956	105.877	-207.833	-105.877
0.01115	207.819	1.75923	103.032	-104.791	101.273	106.55	-207.823	-106.55
0.01116	207.806	2.21156	102.799	-105.011	100.588	107.222	-207.81	-107.222
0.01117	207.79	2.66385	102.565	-105.229	99.9012	107.893	-207.794	-107.893
0.01118	207.771	3.11611	102.33	-105.446	99.2134	108.562	-207.775	-108.562
0.01119	207.749	3.56832	102.093	-105.661	98.5242	109.229	-207.753	-109.229
0.0112	207.724	4.02049	101.854	-105.875	97.8336	109.895	-207.729	-109.895
0.01121	207.697	4.47259	101.614	-106.087	97.1415	110.559	-207.701	-110.559
0.01122	207.666	4.92463	101.373	-106.297	96.4481	111.222	-207.67	-111.222
0.01123	207.632	5.37661	101.13	-106.507	95.7534	111.883	-207.637	-111.883
0.01124	207.596	5.8285	100.886	-106.714	95.0572	112.543	-207.6	-112.543
0.01125	207.556	6.28031	100.64	-106.92	94.3597	113.201	-207.56	-113.201
0.01126	207.514	6.73204	100.393	-107.125	93.6609	113.857	-207.518	-113.857
0.01127	207.468	7.18367	100.144	-107.328	92.9608	114.512	-207.473	-114.512
0.01128	207.42	7.63519	99.8945	-107.53	92.2593	115.165	-207.424	-115.165
0.01129	207.369	8.08661	99.6431	-107.73	91.5565	115.816	-207.373	-115.816
0.0113	207.314	8.53791	99.3903	-107.928	90.8524	116.466	-207.319	-116.466
0.01131	207.257	8.98909	99.1361	-108.125	90.147	117.114	-207.261	-117.114
0.01132	207.197	9.44015	98.8805	-108.321	89.4403	117.761	-207.201	-117.761
0.01133	207.134	9.89107	98.6235	-108.515	88.7324	118.406	-207.138	-118.406
0.01134	207.068	10.3418	98.3651	-108.707	88.0232	119.049	-207.072	-119.049
0.01135	206.999	10.7925	98.1052	-108.898	87.3128	119.69	-207.003	-119.69
0.01136	206.927	11.243	97.844	-109.087	86.6011	120.33	-206.931	-120.33
0.01137	206.852	11.6933	97.5814	-109.275	85.8882	120.968	-206.856	-120.968
0.01138	206.774	12.1434	97.3174	-109.461	85.174	121.604	-206.778	-121.604
0.01139	206.693	12.5934	97.0521	-109.645	84.4587	122.239	-206.698	-122.239
0.0114	206.61	13.0432	96.7853	-109.829	83.7421	122.872	-206.614	-122.872
0.01141	206.523	13.4928	96.5172	-110.01	83.0244	123.503	-206.527	-123.503
0.01142	206.434	13.9422	96.2477	-110.19	82.3055	124.132	-206.438	-124.132
0.01143	206.341	14.3915	95.9768	-110.368	81.5854	124.76	-206.345	-124.76
0.01144	206.246	14.8405	95.7046	-110.545	80.8641	125.386	-206.25	-125.386
0.01145	206.147	15.2893	95.431	-110.72	80.1417	126.01	-206.151	-126.01
0.01146	206.046	15.7379	95.1561	-110.894	79.4182	126.632	-206.05	-126.632
0.01147	205.942	16.1863	94.8798	-111.066	78.6935	127.252	-205.946	-127.252
0.01148	205.835	16.6344	94.6021	-111.237	77.9677	127.871	-205.839	-127.871
0.01149	205.724	17.0823	94.3231	-111.405	77.2408	128.488	-205.729	-128.488
0.0115	205.611	17.53	94.0428	-111.573	76.5128	129.103	-205.616	-129.103
0.01151	205.496	17.9774	93.7611	-111.739	75.7838	129.716	-205.5	-129.716
0.01152	205.377	18.4245	93.4781	-111.903	75.0536	130.327	-205.381	-130.327
0.01153	205.255	18.8714	93.1938	-112.065	74.3224	130.937	-205.259	-130.937
0.01154	205.13	19.318	92.9082	-112.226	73.5901	131.544	-205.134	-131.544
0.01155	205.003	19.7644	92.6212	-112.386	72.8568	132.15	-205.007	-132.15
0.01156	204.872	20.2105	92.3329	-112.543	72.1224	132.754	-204.876	-132.754
0.01157	204.739	20.6563	92.0433	-112.7	71.387	133.356	-204.743	-133.356
0.01158	204.602	21.1017	91.7524	-112.854	70.6506	133.956	-204.606	-133.956
0.01159	204.463	21.5469	91.4602	-113.007	69.9132	134.554	-204.467	-134.554
0.0116	204.321	21.9918	91.1666	-113.158	69.1748	135.15	-204.325	-135.15
0.01161	204.176	22.4364	90.8718	-113.308	68.4355	135.745	-204.18	-135.745
0.01162	204.028	22.8806	90.5757	-113.456	67.6951	136.337	-204.032	-136.337
0.01163	203.877	23.3246	90.2783	-113.603	66.9538	136.927	-203.881	-136.927
0.01164	203.723	23.7682	89.9797	-113.748	66.2115	137.516	-203.727	-137.516
0.01165	203.567	24.2114	89.6797	-113.891	65.4683	138.103	-203.571	-138.103
0.01166	203.407	24.6543	89.3785	-114.033	64.7242	138.687	-203.411	-138.687
0.01167	203.245	25.0969	89.076	-114.173	63.9791	139.27	-203.249	-139.27
0.01168	203.08	25.5391	88.7722	-114.311	63.2331	139.85	-203.084	-139.85
0.01169	202.911	25.9809	88.4672	-114.448	62.4863	140.429	-202.915	-140.429
0.0117	202.74	26.4224	88.1609	-114.583	61.7385	141.006	-202.744	-141.006
0.01171	202.566	26.8635	87.8534	-114.717	60.9899	141.58	-202.57	-141.58
0.01172	202.389	27.3042	87.5446	-114.849	60.2404	142.153	-202.393	-142.153
0.01173	202.21	27.7445	87.2346	-114.979	59.49	142.724	-202.214	-142.724
0.01174	202.027	28.1845	86.9233	-115.108	58.7388	143.292	-202.031	-143.292
0.01175	201.842	28.624	86.6108	-115.235	57.9868	143.859	-201.846	-143.859
0.01176	201.653	29.0631	86.2971	-115.36	57.2339	144.423	-201.657	-144.423
0.01177	201.462	29.5019	85.9821	-115.484	56.4803	144.986	-201.466	-144.986
0.01178	201.268	29.9401	85.666	-115.606	55.7258	145.546	-201.272	-145.546
0.01179	201.071	30.378	85.3486	-115.727	54.9705	146.105	-201.075	-146.105
0.0118	200.871	30.8155	85.0299	-115.845	54.2145	146.661	-200.875	-146.661
0.01181	200.669	31.2525	84.7101	-115.963	53.4577	147.215	-200.673	-147.215
0.01182	200.463	31.689	84.3891	-116.078	52.7001	147.767	-200.467	-147.767
0.01183	200.255	32.1251	84.0669	-116.192	51.9418	148.317	-200.259	-148.317
0.01184	200.044	32.5608	83.7435	-116.304	51.1827	148.865	-200.048	-148.865
0.01185	199.83	32.9959	83.4188	-116.415	50.4229	149.411	-199.834	-149.411
0.01186	199.613	33.4307	83.0931	-116.524	49.6624	149.954	-199.617	-149.954
0.01187	199.393	33.8649	82.7661	-116.631	48.9012	150.496	-199.397	-150.496
0.01188	199.171	34.2987	82.4379	-116.737	48.1393	151.035	-199.175	-151.035
0.01189	198.945	34.7319	82.1086	-116.841	47.3767	151.572	-198.949	-151.572
0.0119	198.717	35.1647	81.7781	-116.943	46.6134	152.108	-198.721	-152.108
0.01191	198.486	35.597	81.4465	-117.043	45.8495	152.64	-198.49	-152.64
0.01192	198.252	36.0288	81.1137	-117.142	45.0849	153.171	-198.256	-153.171
0.01193	198.015	36.46	80.7797	-117.24	44.3197	153.7	-198.019	-153.7
0.01194	197.776	36.8908	80.4446	-117.335	43.5538	154.226	-197.78	-154.226
0.01195	197.534	37.321	80.1083	-117.429	42.7873	154.75	-197.538	-154.75
0.01196	197.289	37.7507	79.7709	-117.522	42.0203	155.272	-197.293	-155.272
0.01197	197.041	38.1798	79.4324	-117.612	41.2526	155.792	-197.045	-155.792
0.01198	196.79	38.6084	79.0928	-117.701	40.4843	156.31	-196.794	-156.31
0.01199	196.537	39.0365	78.752	-117.788	39.7155	156.825	-196.54	-156.825
0.012	196.28	39.464	78.4101	-117.874	38.9461	157.338	-196.284	-157.338
0.01201	196.021	39.8909	78.0671	-117.958	38.1761	157.849	-196.025	-157.849
0.01202	195.759	40.3173	77.7229	-118.04	37.4056	158.358	-195.763	-158.358
0.01203	195.495	40.7431	77.3777	-118.121	36.6346	158.864	-195.499	-158.864
0.01204	195.227	41.1683	77.0314	-118.2	35.863	159.368	-195.231	-159.368
0.01205	194.957	41.593	76.684	-118.277	35.091	159.87	-194.961	-159.87
0.01206	194.684	42.017	76.3355	-118.352	34.3184	160.37	-194.688	-160.37
0.01207	194.408	42.4405	75.9859	-118.426	33.5454	160.867	-194.412	-160.867
0.01208	194.13	42.8633	75.6352	-118.499	32.7719	161.362	-194.134	-161.362
0.01209	193.849	43.2856	75.2834	-118.569	31.9979	161.855	-193.852	-161.855
0.0121	193.565	43.7072	74.9306	-118.638	31.2234	162.345	-193.568	-162.345
0.01211	193.278	44.1282	74.5767	-118.705	30.4485	162.833	-193.282	-162.833
0.01212	192.988	44.5486	74.2218	-118.77	29.6732	163.319	-192.992	-163.319
0.01213	192.696	44.9683	73.8658	-118.834	28.8975	163.802	-192.7	-163.802
0.01214	192.401	45.3874	73.5087	-118.896	28.1213	164.284	-192.405	-164.284
0.01215	192.103	45.8059	73.1506	-118.957	27.3448	164.762	-192.107	-164.762
0.01216	191.803	46.2237	72.7915	-119.015	26.5678	165.239	-191.807	-165.239
0.01217	191.5	46.6408	72.4313	-119.072	25.7905	165.713	-191.504	-165.713
0.01218	191.194	47.0573	72.0701	-119.127	25.0128	166.185	-191.198	-166.185
0.01219	190.885	47.4732	71.7079	-119.181	24.2348	166.654	-190.889	-166.654
0.0122	190.574	47.8883	71.3447	-119.233	23.4564	167.121	-190.578	-167.121
0.01221	190.26	48.3028	70.9804	-119.283	22.6777	167.586	-190.264	-167.586
0.01222	189.943	48.7165	70.6152	-119.332	21.8986	168.048	-189.947	-168.048
0.01223	189.624	49.1296	70.2489	-119.379	21.1193	168.508	-189.627	-168.508
0.01224	189.301	49.542	69.8816	-119.424	20.3396	168.966	-189.305	-168.966
0.01225	188.977	49.9537	69.5134	-119.467	19.5597	169.421	-188.98	-169.421
0.01226	188.649	50.3647	69.1441	-119.509	18.7794	169.873	-188.653	-169.873
0.01227	188.319	50.7749	68.7739	-119.549	17.999	170.324	-188.323	-170.324
0.01228	187.986	51.1845	68.4027	-119.587	17.2182	170.772	-187.99	-170.772
0.01229	187.651	51.5933	68.0305	-119.624	16.4372	171.217	-187.654	-171.217
0.0123	187.312	52.0013	67.6574	-119.659	15.656	171.66	-187.316	-171.66
0.01231	186.971	52.4087	67.2832	-119.692	14.8746	172.101	-186.975	-172.101
0.01232	186.628	52.8153	66.9082	-119.723	14.0929	172.539	-186.632	-172.539
0.01233	186.282	53.2211	66.5322	-119.753	13.3111	172.974	-186.285	-172.974
0.01234	185.933	53.6262	66.1552	-119.781	12.529	173.408	-185.937	-173.408
0.01235	185.581	54.0305	65.7773	-119.808	11.7468	173.838	-185.585	-173.838
0.01236	185.227	54.4341	65.3985	-119.833	10.9644	174.267	-185.231	-174.267
0.01237	184.871	54.8368	65.0187	-119.856	10.1819	174.692	-184.874	-174.692
0.01238	184.511	55.2388	64.638	-119.877	9.39916	175.116	-184.515	-175.116
0.01239	184.149	55.6401	64.2564	-119.896	8.61634	175.537	-184.153	-175.537
0.0124	183.785	56.0405	63.8739	-119.914	7.83339	175.955	-183.788	-175.955
0.01241	183.417	56.4401	63.4905	-119.931	7.05033	176.371	-183.421	-176.371
0.01242	183.048	56.8389	63.1061	-119.945	6.26717	176.784	-183.051	-176.784
0.01243	182.675	57.237	62.7209	-119.958	5.48393	177.195	-182.679	-177.195
0.01244	182.3	57.6342	62.3348	-119.969	4.7006	177.603	-182.304	-177.603
0.01245	181.922	58.0306	61.9478	-119.978	3.91721	178.009	-181.926	-178.009
0.01246	181.542	58.4261	61.5599	-119.986	3.13376	178.412	-181.546	-178.412
0.01247	181.159	58.8208	61.1711	-119.992	2.35027	178.813	-181.163	-178.813
0.01248	180.774	59.2147	60.7815	-119.996	1.56675	179.211	-180.778	-179.211
0.01249	180.386	59.6078	60.391	-119.999	0.783199	179.607	-180.39	-179.607
0.0125	179.996	60	59.9996	-120	-0.000359991	180	-179.999	-180
0.01251	179.603	60.3914	59.6074	-119.999	-0.783919	180.39	-179.606	-180.39
0.01252	179.207	60.7818	59.2144	-119.996	-1.56747	180.778	-179.211	-180.778
0.01253	178.809	61.1715	58.8205	-119.992	-2.35099	181.163	-178.812	-181.163
0.01254	178.408	61.5602	58.4258	-119.986	-3.13448	181.546	-178.412	-181.546
0.01255	178.005	61.9481	58.0302	-119.978	-3.91793	181.926	-178.009	-181.926
0.01256	177.599	62.3351	57.6338	-119.969	-4.70132	182.304	-177.603	-182.304
0.01257	177.191	62.7213	57.2366	-119.958	-5.48465	182.679	-177.194	-182.679
0.01258	176.78	63.1065	56.8386	-119.945	-6.26789	183.052	-176.784	-183.052
0.01259	176.367	63.4908	56.4398	-119.931	-7.05105	183.421	-176.37	-183.421
0.0126	175.951	63.8742	56.0401	-119.914	-7.83411	183.789	-175.955	-183.789
0.01261	175.533	64.2568	55.6397	-119.896	-8.61706	184.153	-175.536	-184.153
0.01262	175.112	64.6384	55.2385	-119.877	-9.39988	184.515	-175.115	-184.515
0.01263	174.689	65.0191	54.8365	-119.856	-10.1826	184.875	-174.692	-184.875
0.01264	174.263	65.3988	54.4337	-119.833	-10.9651	185.231	-174.266	-185.231
0.01265	173.835	65.7777	54.0302	-119.808	-11.7475	185.586	-173.838	-185.586
0.01266	173.404	66.1556	53.6258	-119.781	-12.5297	185.937	-173.407	-185.937
0.01267	172.971	66.5325	53.2208	-119.753	-13.3118	186.286	-172.974	-186.286
0.01268	172.535	66.9086	52.8149	-119.723	-14.0936	186.632	-172.538	-186.632
0.01269	172.097	67.2836	52.4083	-119.692	-14.8753	186.976	-172.1	-186.976
0.0127	171.656	67.6577	52.001	-119.659	-15.6567	187.316	-171.66	-187.316
0.01271	171.213	68.0309	51.5929	-119.624	-16.4379	187.655	-171.217	-187.655
0.01272	170.768	68.4031	51.1841	-119.587	-17.2189	187.99	-170.771	-187.99
0.01273	170.32	68.7743	50.7746	-119.549	-17.9997	188.323	-170.323	-188.323
0.01274	169.87	69.1445	50.3643	-119.509	-18.7802	188.653	-169.873	-188.653
0.01275	169.417	69.5137	49.9534	-119.467	-19.5604	188.981	-169.42	-188.981
0.01276	168.962	69.882	49.5417	-119.424	-20.3403	189.306	-168.965	-189.306
0.01277	168.504	70.2493	49.1293	-119.379	-21.12	189.628	-168.508	-189.628
0.01278	168.045	70.6155	48.7162	-119.332	-21.8993	189.947	-168.048	-189.947
0.01279	167.582	70.9808	48.3024	-119.283	-22.6784	190.264	-167.586	-190.264
0.0128	167.118	71.3451	47.888	-119.233	-23.4571	190.578	-167.121	-190.578
0.01281	166.651	71.7083	47.4728	-119.181	-24.2355	190.889	-166.654	-190.889
0.01282	166.181	72.0705	47.057	-119.128	-25.0135	191.198	-166.185	-191.198
0.01283	165.709	72.4317	46.6405	-119.072	-25.7912	191.504	-165.713	-191.504
0.01284	165.235	72.7919	46.2234	-119.015	-26.5685	191.807	-165.239	-191.807
0.01285	164.759	73.151	45.8056	-118.957	-27.3455	192.108	-164.762	-192.108
0.01286	164.28	73.5091	45.3871	-118.896	-28.122	192.405	-164.283	-192.405
0.01287	163.799	73.8662	44.968	-118.834	-28.8982	192.7	-163.802	-192.7
0.01288	163.315	74.2222	44.5483	-118.77	-29.6739	192.993	-163.319	-192.993
0.01289	162.83	74.5771	44.1279	-118.705	-30.4492	193.282	-162.833	-193.282
0.0129	162.342	74.931	43.7069	-118.638	-31.2241	193.569	-162.345	-193.569
0.01291	161.851	75.2838	43.2853	-118.569	-31.9986	193.853	-161.854	-193.853
0.01292	161.358	75.6356	42.863	-118.499	-32.7726	194.134	-161.362	-194.134
0.01293	160.863	75.9863	42.4402	-118.426	-33.5461	194.413	-160.867	-194.413
0.01294	160.366	76.3359	42.0167	-118.353	-34.3191	194.688	-160.369	-194.688
0.01295	159.867	76.6844	41.5927	-118.277	-35.0917	194.961	-159.87	-194.961
0.01296	159.365	77.0318	41.168	-118.2	-35.8638	195.232	-159.368	-195.232
0.01297	158.861	77.3781	40.7428	-118.121	-36.6353	195.499	-158.864	-195.499
0.01298	158.354	77.7233	40.317	-118.04	-37.4063	195.764	-158.357	-195.764
0.01299	157.846	78.0675	39.8906	-117.958	-38.1768	196.026	-157.849	-196.026
0.013	157.335	78.4105	39.4637	-117.874	-38.9468	196.285	-157.338	-196.285
0.01301	156.822	78.7524	39.0362	-117.789	-39.7162	196.541	-156.825	-196.541
0.01302	156.306	79.0932	38.6081	-117.701	-40.485	196.794	-156.309	-196.794
0.01303	155.789	79.4328	38.1795	-117.612	-41.2533	197.045	-155.792	-197.045
0.01304	155.269	79.7713	37.7504	-117.522	-42.021	197.293	-155.272	-197.293
0.01305	154.747	80.1087	37.3207	-117.429	-42.788	197.538	-154.75	-197.538
0.01306	154.223	80.445	36.8905	-117.335	-43.5545	197.78	-154.226	-197.78
0.01307	153.696	80.7801	36.4597	-117.24	-44.3204	198.02	-153.7	-198.02
0.01308	153.168	81.1141	36.0285	-117.143	-45.0856	198.257	-153.171	-198.257
0.01309	152.637	81.4469	35.5967	-117.044	-45.8502	198.49	-152.64	-198.49
0.0131	152.104	81.7785	35.1644	-116.943	-46.6141	198.721	-152.107	-198.721
0.01311	151.569	82.109	34.7316	-116.841	-47.3774	198.95	-151.572	-198.95
0.01312	151.032	82.4383	34.2984	-116.737	-48.14	199.175	-151.035	-199.175
0.01313	150.493	82.7665	33.8646	-116.631	-48.9019	199.398	-150.496	-199.398
0.01314	149.951	83.0935	33.4304	-116.524	-49.6631	199.617	-149.954	-199.617
0.01315	149.408	83.4192	32.9956	-116.415	-50.4236	199.834	-149.411	-199.834
0.01316	148.862	83.7439	32.5605	-116.304	-51.1834	200.048	-148.865	-200.048
0.01317	148.314	84.0673	32.1248	-116.192	-51.9425	200.259	-148.317	-200.259
0.01318	147.764	84.3895	31.6887	-116.078	-52.7008	200.468	-147.767	-200.468
0.01319	147.212	84.7105	31.2522	-115.963	-53.4584	200.673	-147.215	-200.673
0.0132	146.658	85.0303	30.8152	-115.846	-54.2152	200.876	-146.661	-200.876
0.01321	146.101	85.349	30.3777	-115.727	-54.9712	201.076	-146.104	-201.076
0.01322	145.543	85.6664	29.9399	-115.606	-55.7265	201.273	-145.546	-201.273
0.01323	144.983	85.9825	29.5016	-115.484	-56.481	201.467	-144.986	-201.467
0.01324	144.42	86.2975	29.0629	-115.36	-57.2346	201.658	-144.423	-201.658
0.01325	143.856	86.6112	28.6237	-115.235	-57.9875	201.846	-143.859	-201.846
0.01326	143.289	86.9237	28.1842	-115.108	-58.7395	202.032	-143.292	-202.032
0.01327	142.721	87.235	27.7443	-114.979	-59.4907	202.214	-142.724	-202.214
0.01328	142.15	87.545	27.3039	-114.849	-60.2411	202.394	-142.153	-202.394
0.01329	141.577	87.8538	26.8632	-114.717	-60.9906	202.571	-141.58	-202.571
0.0133	141.003	88.1613	26.4221	-114.583	-61.7392	202.745	-141.006	-202.745
0.01331	140.426	88.4676	25.9807	-114.448	-62.487	202.916	-140.429	-202.916
0.01332	139.847	88.7726	25.5388	-114.311	-63.2338	203.084	-139.85	-203.084
0.01333	139.267	89.0764	25.0966	-114.173	-63.9798	203.249	-139.27	-203.249
0.01334	138.684	89.3789	24.654	-114.033	-64.7249	203.412	-138.687	-203.412
