Time Vab Vac Vba Vbc Vca Vcb VR
0.032169999999999178 16.181339208588142 156.31317164488411 -16.181339208588142 -172.49451085347226 -156.31317164488411 172.49451085347226 172.49450723057009
0.032179999999999181 16.896891927264278 155.90139767241095 -16.896891927264278 -172.79828959967523 -155.90139767241095 172.79828959967523 172.79828597039284
0.032189999999999185 17.612204503704433 155.48740799598852 -17.612204503704433 -173.09961249969297 -155.48740799598852 173.09961249969297 173.0996088640818
0.032199999999999188 18.327266771733889 155.07120849932625 -18.327266771733889 -173.39847527106014 -155.07120849932625 173.39847527106014 173.39847162917201
0.032209999999999191 19.042068568735345 154.65280509754001 -19.042068568735345 -173.69487366627536 -154.65280509754001 173.69487366627536 173.69487001816196
0.032219999999999194 19.756599735792392 154.2322037370688 -19.756599735792392 -173.98880347286121 -154.2322037370688 173.98880347286121 173.98879981857436
0.032229999999999197 20.470850117835852 153.80941039558866 -20.470850117835852 -174.28026051342451 -153.80941039558866 174.28026051342451 174.28025685301625
0.0322399999999992 21.184809563787127 153.38443108192865 -21.184809563787127 -174.56924064571578 -153.38443108192865 174.56924064571578 174.56923697923804
0.032249999999999203 21.8984679267015 152.95727183598589 -21.8984679267015 -174.85573976268739 -152.95727183598589 174.85573976268739 174.85573609019235
0.032259999999999206 22.611815063914236 152.52793872863865 -22.611815063914236 -175.13975379255288 -152.52793872863865 175.13975379255288 175.13975011409269
0.032269999999999209 23.324840837183871 152.09643786166049 -23.324840837183871 -175.42127869884433 -152.09643786166049 175.42127869884433 175.42127501447123
0.032279999999999212 24.037535112835243 151.6627753676342 -24.037535112835243 -175.70031048046943 -151.6627753676342 175.70031048046943 175.70030679023586
0.032289999999999215 24.749887761905441 151.22695740986359 -24.749887761905441 -175.97684517176901 -151.22695740986359 175.97684517176901 175.97684147572738
0.032299999999999218 25.461888660286874 150.78899018228628 -25.461888660286874 -176.25087884257317 -150.78899018228628 176.25087884257317 176.250875140776
0.032309999999999221 26.173527688870053 150.34887990938651 -26.173527688870053 -176.52240759825656 -150.34887990938651 176.52240759825656 176.52240389075649
0.032319999999999224 26.884794733689546 149.90663284610523 -26.884794733689546 -176.79142757979477 -149.90663284610523 176.79142757979477 176.79142386664444
0.032329999999999227 27.595679686066603 149.46225527775178 -27.595679686066603 -177.05793496381838 -149.46225527775178 177.05793496381838 177.05793124507062
0.03233999999999923 28.306172442751773 149.01575351991559 -28.306172442751773 -177.32192596266736 -149.01575351991559 177.32192596266736 177.32192223837498
0.032349999999999234 29.016262906070665 148.56713391837474 -29.016262906070665 -177.5833968244454 -148.56713391837474 177.5833968244454 177.58339309466135
0.032359999999999237 29.725940984066369 148.11640284900648 -29.725940984066369 -177.84234383307285 -148.11640284900648 177.84234383307285 177.84234009785015
0.03236999999999924 30.435196590641809 147.66356671769756 -30.435196590641809 -178.09876330833939 -147.66356671769756 178.09876330833939 178.09875956773107
0.032379999999999243 31.144019645705228 147.20863196025152 -31.144019645705228 -178.35265160595677 -147.20863196025152 178.35265160595677 178.35264786001608
0.032389999999999246 31.852400075312374 146.751605042298 -31.852400075312374 -178.60400511761037 -146.751605042298 178.60400511761037 178.60400136639049
0.032399999999999249 32.560327811808648 146.29249245920155 -32.560327811808648 -178.85282027101022 -146.29249245920155 178.85282027101022 178.85281651456449
0.032409999999999252 33.26779279397428 145.83130073596809 -33.26779279397428 -179.09909352994237 -145.83130073596809 179.09909352994237 179.09908976832418
0.032419999999999255 33.974784967165846 145.36803642715284 -33.974784967165846 -179.34282139431869 -145.36803642715284 179.34282139431869 179.34281762758144
0.032429999999999258 34.681294283460019 144.90270611676678 -34.681294283460019 -179.58400040022678 -144.90270611676678 179.58400040022678 179.58399662842407
0.032439999999999261 35.387310701794831 144.43531641818413 -35.387310701794831 -179.82262711997896 -144.43531641818413 179.82262711997896 179.82262334316439
0.032449999999999264 36.092824188114605 143.96587397404684 -36.092824188114605 -180.05869816216145 -143.96587397404684 180.05869816216145 180.05869438038866
0.032459999999999267 36.797824715511325 143.49438545617093 -36.797824715511325 -180.29221017168226 -143.49438545617093 180.29221017168226 180.29220638500499
0.03246999999999927 37.502302264366307 143.02085756545233 -37.502302264366307 -180.52315982981864 -143.02085756545233 180.52315982981864 180.52315603829078
0.032479999999999273 38.20624682249462 142.54529703177027 -38.20624682249462 -180.7515438542649 -142.54529703177027 180.7515438542649 180.75154005794028
0.032489999999999276 38.909648385286147 142.06771061389247 -38.909648385286147 -180.97735899917859 -142.06771061389247 180.97735899917859 180.97735519811118
0.032499999999999279 39.612496955847078 141.58810509937939 -39.612496955847078 -181.20060205522645 -141.58810509937939 181.20060205522645 181.20059824947026
0.032509999999999283 40.314782545143785 141.10648730448679 -40.314782545143785 -181.42126984963059 -141.10648730448679 181.42126984963059 181.4212660392397
0.032519999999999286 41.016495172143891 140.62286407406947 -41.016495172143891 -181.63935924621336 -140.62286407406947 181.63935924621336 181.63935543124194
0.032529999999999289 41.717624863957028 140.13724228148445 -41.717624863957028 -181.85486714544146 -140.13724228148445 181.85486714544146 181.85486332594377
0.032539999999999292 42.418161655978665 139.64962882849198 -42.418161655978665 -182.06779048447066 -139.64962882849198 182.06779048447066 182.06778666050093
0.032549999999999295 43.11809559203067 139.16003064515854 -43.11809559203067 -182.27812623718921 -139.16003064515854 182.27812623718921 182.27812240880178
0.032559999999999298 43.817416724501882 138.66845468975839 -43.817416724501882 -182.48587141426026 -138.66845468975839 182.48587141426026 182.48586758150952
0.032569999999999301 44.516115114491328 138.17490794867365 -44.516115114491328 -182.69102306316501 -138.17490794867365 182.69102306316501 182.69101922610548
